season,team_name_bet,opp_team_name_bet,team_goals,opp_team_goals,Bet365_win_odds,Bet365_draw_odds,Bet365_lose_odds,bet_merge_code
20202021,Arsenal,Chelsea,3.0,1.0,4.0,3.6,1.9,20202021_11_1_Home
20202021,Man City,Newcastle,2.0,0.0,1.11,10.0,19.0,20202021_4_15_Home
20202021,Sheffield United,Everton,0.0,1.0,4.2,3.6,1.85,20202021_13_5_Home
20202021,Leeds,Burnley,1.0,0.0,1.72,4.0,4.33,20202021_10_12_Home
20202021,West Ham,Brighton,2.0,2.0,2.3,3.4,3.1,20202021_9_19_Home
20202021,Liverpool,West Brom,1.0,1.0,1.11,10.0,19.0,20202021_3_2_Home
20202021,Wolves,Tottenham,1.0,1.0,3.6,3.25,2.15,20202021_8_17_Home
20202021,Crystal Palace,Leicester,1.0,1.0,3.75,3.5,2.0,20202021_16_6_Home
20202021,Chelsea,Aston Villa,1.0,1.0,1.61,4.2,5.0,20202021_1_20_Home
20202021,Brighton,Arsenal,0.0,1.0,3.25,3.5,2.2,20202021_19_11_Home
20202021,Burnley,Sheffield United,1.0,0.0,2.37,3.1,3.25,20202021_12_13_Home
20202021,Southampton,West Ham,0.0,0.0,2.1,3.6,3.4,20202021_7_9_Home
20202021,West Brom,Leeds,0.0,5.0,3.6,3.6,2.0,20202021_2_10_Home
20202021,Man United,Wolves,1.0,0.0,1.53,4.2,6.25,20202021_14_8_Home
20202021,Newcastle,Liverpool,0.0,0.0,12.0,6.0,1.25,20202021_15_3_Home
20202021,Everton,West Ham,0.0,1.0,2.1,3.5,3.5,20202021_5_9_Home
20202021,Man United,Aston Villa,2.0,1.0,1.72,4.2,4.2,20202021_14_20_Home
20202021,Tottenham,Leeds,3.0,0.0,1.75,4.1,4.2,20202021_17_10_Home
20202021,Crystal Palace,Sheffield United,2.0,0.0,1.95,3.5,3.9,20202021_16_13_Home
20202021,Brighton,Wolves,3.0,3.0,2.62,3.25,2.75,20202021_19_8_Home
20202021,West Brom,Arsenal,0.0,4.0,5.75,4.0,1.57,20202021_2_11_Home
20202021,Newcastle,Leicester,1.0,2.0,5.25,4.2,1.61,20202021_15_6_Home
20202021,Chelsea,Man City,1.0,3.0,3.0,3.7,2.2,20202021_1_4_Home
20202021,Southampton,Liverpool,1.0,0.0,5.0,4.33,1.61,20202021_7_3_Home
20202021,Sheffield United,Newcastle,1.0,0.0,2.45,3.1,3.1,20202021_13_15_Home
20202021,Burnley,Man United,0.0,1.0,7.0,4.5,1.45,20202021_12_14_Home
20202021,Wolves,Everton,1.0,2.0,2.45,3.1,3.1,20202021_8_5_Home
20202021,Man City,Brighton,1.0,0.0,1.14,8.5,16.0,20202021_4_19_Home
20202021,Tottenham,Fulham,1.0,1.0,1.36,5.0,8.5,20202021_17_18_Home
20202021,Arsenal,Crystal Palace,0.0,0.0,1.53,4.0,6.5,20202021_11_16_Home
20202021,Wolves,West Brom,2.0,3.0,1.6,3.5,7.0,20202021_8_2_Home
20202021,Leeds,Brighton,0.0,1.0,2.1,3.5,3.4,20202021_10_19_Home
20202021,West Ham,Burnley,1.0,0.0,1.8,3.5,4.75,20202021_9_12_Home
20202021,Fulham,Chelsea,0.0,1.0,6.5,4.33,1.5,20202021_18_1_Home
20202021,Leicester,Southampton,2.0,0.0,1.8,3.75,4.5,20202021_6_7_Home
20202021,Sheffield United,Tottenham,1.0,3.0,6.25,3.75,1.6,20202021_13_17_Home
20202021,Liverpool,Man United,0.0,0.0,1.95,3.8,3.6,20202021_3_14_Home
20202021,Man City,Crystal Palace,4.0,0.0,1.14,8.5,17.0,20202021_4_16_Home
20202021,Arsenal,Newcastle,3.0,0.0,1.4,4.5,8.0,20202021_11_15_Home
20202021,West Ham,West Brom,2.0,1.0,1.57,4.2,5.5,20202021_9_2_Home
20202021,Leicester,Chelsea,2.0,0.0,2.87,3.4,2.45,20202021_6_1_Home
20202021,Man City,Aston Villa,2.0,0.0,1.22,6.5,12.0,20202021_4_20_Home
20202021,Fulham,Man United,1.0,2.0,6.0,4.33,1.53,20202021_18_14_Home
20202021,Liverpool,Burnley,0.0,1.0,1.18,7.5,15.0,20202021_3_12_Home
20202021,Aston Villa,Newcastle,2.0,0.0,1.45,4.75,6.5,20202021_20_15_Home
20202021,Crystal Palace,West Ham,2.0,3.0,3.1,3.25,2.37,20202021_16_9_Home
20202021,Newcastle,Leeds,1.0,2.0,3.9,3.8,1.85,20202021_15_10_Home
20202021,Southampton,Arsenal,1.0,3.0,3.5,3.6,2.05,20202021_7_11_Home
20202021,West Brom,Man City,0.0,5.0,15.0,7.5,1.18,20202021_2_4_Home
20202021,Burnley,Aston Villa,3.0,2.0,3.8,3.5,1.95,20202021_12_20_Home
20202021,Chelsea,Wolves,0.0,0.0,1.6,4.2,5.25,20202021_1_8_Home
20202021,Brighton,Fulham,0.0,0.0,2.05,3.4,3.75,20202021_19_18_Home
20202021,Everton,Leicester,1.0,1.0,2.8,3.3,2.55,20202021_5_6_Home
20202021,Man United,Sheffield United,1.0,2.0,1.25,6.0,11.0,20202021_14_13_Home
20202021,Tottenham,Liverpool,1.0,3.0,3.2,3.6,2.2,20202021_17_3_Home
20202021,Everton,Newcastle,0.0,2.0,1.55,4.0,6.5,20202021_5_15_Home
20202021,Crystal Palace,Wolves,1.0,0.0,2.87,3.2,2.55,20202021_16_8_Home
20202021,Man City,Sheffield United,1.0,0.0,1.12,9.0,18.0,20202021_4_13_Home
20202021,West Brom,Fulham,2.0,2.0,3.3,3.2,2.3,20202021_2_18_Home
20202021,Arsenal,Man United,0.0,0.0,2.8,3.5,2.45,20202021_11_14_Home
20202021,Southampton,Aston Villa,0.0,1.0,2.8,3.6,2.37,20202021_7_20_Home
20202021,Chelsea,Burnley,2.0,0.0,1.33,5.0,9.5,20202021_1_12_Home
20202021,Leicester,Leeds,1.0,3.0,1.8,4.0,4.2,20202021_6_10_Home
20202021,West Ham,Liverpool,1.0,3.0,4.33,4.0,1.75,20202021_9_3_Home
20202021,Brighton,Tottenham,1.0,0.0,3.2,3.4,2.25,20202021_19_17_Home
20202021,Sheffield United,West Brom,2.0,1.0,2.0,3.3,4.0,20202021_13_2_Home
20202021,Wolves,Arsenal,2.0,1.0,3.6,3.3,2.1,20202021_8_11_Home
20202021,Man United,Southampton,9.0,0.0,1.4,4.75,7.0,20202021_14_7_Home
20202021,Newcastle,Crystal Palace,1.0,2.0,2.8,3.2,2.6,20202021_15_16_Home
20202021,Burnley,Man City,0.0,2.0,13.0,7.0,1.2,20202021_12_4_Home
20202021,Fulham,Leicester,0.0,2.0,4.0,3.5,1.9,20202021_18_6_Home
20202021,Leeds,Everton,1.0,2.0,2.5,3.5,2.7,20202021_10_5_Home
20202021,Aston Villa,West Ham,1.0,3.0,2.2,3.4,3.25,20202021_20_9_Home
20202021,Liverpool,Brighton,0.0,1.0,1.33,5.25,9.0,20202021_3_19_Home
20202021,Tottenham,Chelsea,0.0,1.0,3.5,3.4,2.1,20202021_17_1_Home
20202021,Aston Villa,Arsenal,1.0,0.0,2.62,3.5,2.6,20202021_20_11_Home
20202021,Burnley,Brighton,1.0,1.0,3.6,3.1,2.2,20202021_12_19_Home
20202021,Newcastle,Southampton,3.0,2.0,3.0,3.3,2.4,20202021_15_7_Home
20202021,Fulham,West Ham,0.0,0.0,3.6,3.5,2.05,20202021_18_9_Home
20202021,Man United,Everton,3.0,3.0,1.53,4.2,6.0,20202021_14_5_Home
20202021,Tottenham,West Brom,2.0,0.0,1.45,4.5,7.0,20202021_17_2_Home
20202021,Wolves,Leicester,0.0,0.0,3.5,3.4,2.1,20202021_8_6_Home
20202021,Liverpool,Man City,1.0,4.0,3.4,3.6,2.05,20202021_3_4_Home
20202021,Sheffield United,Chelsea,1.0,2.0,7.0,4.5,1.45,20202021_13_1_Home
20202021,Leeds,Crystal Palace,2.0,0.0,1.8,3.8,4.2,20202021_10_16_Home
20202021,Leicester,Liverpool,3.0,1.0,3.5,3.4,2.1,20202021_6_3_Home
20202021,Crystal Palace,Burnley,0.0,3.0,2.37,3.1,3.2,20202021_16_12_Home
20202021,Man City,Tottenham,3.0,0.0,1.28,5.75,9.5,20202021_4_17_Home
20202021,Brighton,Aston Villa,0.0,0.0,2.7,3.5,2.5,20202021_19_20_Home
20202021,Southampton,Wolves,1.0,2.0,2.37,3.2,3.1,20202021_7_8_Home
20202021,West Brom,Man United,1.0,1.0,10.0,5.5,1.3,20202021_2_14_Home
20202021,Arsenal,Leeds,4.0,2.0,1.83,3.8,4.0,20202021_11_10_Home
20202021,Everton,Fulham,0.0,2.0,1.85,3.6,4.2,20202021_5_18_Home
20202021,West Ham,Sheffield United,3.0,0.0,1.66,3.75,5.25,20202021_9_13_Home
20202021,Chelsea,Newcastle,2.0,0.0,1.22,6.5,12.0,20202021_1_15_Home
20202021,Burnley,Fulham,1.0,1.0,2.75,3.2,2.7,20202021_12_18_Home
20202021,Everton,Man City,1.0,3.0,8.5,5.5,1.33,20202021_5_4_Home
20202021,Wolves,Leeds,1.0,0.0,2.37,3.3,3.0,20202021_8_10_Home
20202021,Southampton,Chelsea,1.0,1.0,5.0,3.8,1.7,20202021_7_1_Home
20202021,Burnley,West Brom,0.0,0.0,2.0,3.3,4.0,20202021_12_2_Home
20202021,Liverpool,Everton,0.0,2.0,1.44,4.5,7.0,20202021_3_5_Home
20202021,Fulham,Sheffield United,1.0,0.0,2.15,3.2,3.6,20202021_18_13_Home
20202021,West Ham,Tottenham,2.0,1.0,2.62,3.4,2.7,20202021_9_17_Home
20202021,Aston Villa,Leicester,1.0,2.0,2.87,3.5,2.4,20202021_20_6_Home
20202021,Arsenal,Man City,0.0,1.0,6.5,4.33,1.5,20202021_11_4_Home
20202021,Man United,Newcastle,3.0,1.0,1.28,5.5,10.0,20202021_14_15_Home
20202021,Brighton,Crystal Palace,1.0,2.0,1.7,3.5,5.5,20202021_19_16_Home
20202021,Leeds,Southampton,3.0,0.0,2.25,3.5,3.1,20202021_10_7_Home
20202021,Man City,West Ham,2.0,1.0,1.22,6.5,12.0,20202021_4_9_Home
20202021,West Brom,Brighton,1.0,0.0,4.2,3.3,1.95,20202021_2_19_Home
20202021,Leeds,Aston Villa,0.0,1.0,2.15,3.6,3.2,20202021_10_20_Home
20202021,Newcastle,Wolves,1.0,1.0,3.5,3.2,2.2,20202021_15_8_Home
20202021,Crystal Palace,Fulham,0.0,0.0,3.5,3.2,2.2,20202021_16_18_Home
20202021,Leicester,Arsenal,1.0,3.0,2.5,3.4,2.8,20202021_6_11_Home
20202021,Tottenham,Burnley,4.0,0.0,1.53,4.0,6.5,20202021_17_12_Home
20202021,Chelsea,Man United,0.0,0.0,2.15,3.4,3.4,20202021_1_14_Home
20202021,Sheffield United,Liverpool,0.0,2.0,8.0,5.0,1.36,20202021_13_3_Home
20202021,Everton,Southampton,1.0,0.0,2.15,3.5,3.3,20202021_5_7_Home
20202021,Man City,Wolves,4.0,1.0,1.18,7.0,15.0,20202021_4_8_Home
20202021,Burnley,Leicester,1.0,1.0,4.0,3.25,2.0,20202021_12_6_Home
20202021,Sheffield United,Aston Villa,1.0,0.0,3.75,3.4,2.05,20202021_13_20_Home
20202021,Crystal Palace,Man United,0.0,0.0,8.0,4.75,1.4,20202021_16_14_Home
20202021,Fulham,Tottenham,0.0,1.0,4.0,3.6,1.9,20202021_18_17_Home
20202021,West Brom,Everton,0.0,1.0,4.33,3.6,1.83,20202021_2_5_Home
20202021,Liverpool,Chelsea,0.0,1.0,2.25,3.6,3.0,20202021_3_1_Home
20202021,Burnley,Arsenal,1.0,1.0,5.5,4.0,1.61,20202021_12_11_Home
20202021,Sheffield United,Southampton,0.0,2.0,3.6,3.5,2.0,20202021_13_7_Home
20202021,Aston Villa,Wolves,0.0,0.0,2.37,3.25,3.1,20202021_20_8_Home
20202021,Brighton,Leicester,1.0,2.0,2.55,3.25,2.8,20202021_19_6_Home
20202021,West Brom,Newcastle,0.0,0.0,2.37,3.2,3.1,20202021_2_15_Home
20202021,Liverpool,Fulham,0.0,1.0,1.36,5.0,8.5,20202021_3_18_Home
20202021,Man City,Man United,0.0,2.0,1.45,4.5,7.0,20202021_4_14_Home
20202021,Tottenham,Crystal Palace,4.0,1.0,1.45,4.5,7.0,20202021_17_16_Home
20202021,Chelsea,Everton,2.0,0.0,1.53,4.0,6.5,20202021_1_5_Home
20202021,West Ham,Leeds,2.0,0.0,2.05,3.6,3.5,20202021_9_10_Home
20202021,Man City,Southampton,5.0,2.0,1.18,7.5,15.0,20202021_4_7_Home
20202021,Newcastle,Aston Villa,1.0,1.0,3.8,3.3,2.05,20202021_15_20_Home
20202021,Leeds,Chelsea,0.0,0.0,4.75,4.0,1.7,20202021_10_1_Home
20202021,Crystal Palace,West Brom,1.0,0.0,2.15,3.2,3.6,20202021_16_2_Home
20202021,Everton,Burnley,1.0,2.0,1.83,3.5,4.5,20202021_5_12_Home
20202021,Fulham,Man City,0.0,3.0,10.0,5.0,1.33,20202021_18_4_Home
20202021,Southampton,Brighton,1.0,2.0,2.9,3.1,2.5,20202021_7_19_Home
20202021,Leicester,Sheffield United,5.0,0.0,1.5,4.2,6.5,20202021_6_13_Home
20202021,Arsenal,Tottenham,2.0,1.0,2.55,3.4,2.75,20202021_11_17_Home
20202021,Man United,West Ham,1.0,0.0,1.83,3.6,4.33,20202021_14_9_Home
20202021,Wolves,Liverpool,0.0,1.0,4.75,3.75,1.72,20202021_8_3_Home
20202021,Fulham,Leeds,1.0,2.0,2.37,3.4,3.0,20202021_18_10_Home
20202021,Brighton,Newcastle,3.0,0.0,1.66,3.5,6.0,20202021_19_15_Home
20202021,West Ham,Arsenal,3.0,3.0,2.8,3.5,2.45,20202021_9_11_Home
20202021,Aston Villa,Tottenham,0.0,2.0,2.9,3.3,2.45,20202021_20_17_Home
20202021,Chelsea,West Brom,2.0,5.0,1.22,6.0,15.0,20202021_1_2_Home
20202021,Leeds,Sheffield United,2.0,1.0,1.5,4.33,6.5,20202021_10_13_Home
20202021,Leicester,Man City,0.0,2.0,6.0,4.2,1.53,20202021_6_4_Home
20202021,Arsenal,Liverpool,0.0,3.0,3.1,3.7,2.15,20202021_11_3_Home
20202021,Southampton,Burnley,3.0,2.0,2.05,3.3,3.8,20202021_7_12_Home
20202021,Newcastle,Tottenham,2.0,2.0,5.5,4.0,1.6,20202021_15_17_Home
20202021,Aston Villa,Fulham,3.0,1.0,2.25,3.3,3.3,20202021_20_18_Home
20202021,Man United,Brighton,2.0,1.0,1.61,4.0,5.5,20202021_14_19_Home
20202021,Everton,Crystal Palace,1.0,1.0,1.75,3.5,5.0,20202021_5_16_Home
20202021,Wolves,West Ham,2.0,3.0,2.87,3.2,2.55,20202021_8_9_Home
20202021,Fulham,Wolves,0.0,1.0,2.5,3.0,3.1,20202021_18_8_Home
20202021,Man City,Leeds,1.0,2.0,1.28,5.75,10.0,20202021_4_10_Home
20202021,Liverpool,Aston Villa,2.0,1.0,1.5,4.33,6.5,20202021_3_20_Home
20202021,Crystal Palace,Chelsea,1.0,4.0,7.0,3.8,1.53,20202021_16_1_Home
20202021,Burnley,Newcastle,1.0,2.0,2.3,3.1,3.4,20202021_12_15_Home
20202021,West Ham,Leicester,3.0,2.0,3.0,3.3,2.37,20202021_9_6_Home
20202021,Tottenham,Man United,1.0,3.0,2.87,3.4,2.45,20202021_17_14_Home
20202021,Sheffield United,Arsenal,0.0,3.0,6.5,3.75,1.57,20202021_13_11_Home
20202021,West Brom,Southampton,3.0,0.0,3.6,3.3,2.1,20202021_2_7_Home
20202021,Brighton,Everton,0.0,0.0,2.25,3.3,3.3,20202021_19_5_Home
20202021,Everton,Tottenham,2.0,2.0,3.4,3.5,2.1,20202021_5_17_Home
20202021,Newcastle,West Ham,3.0,2.0,3.5,3.5,2.05,20202021_15_9_Home
20202021,Wolves,Sheffield United,1.0,0.0,1.66,3.5,5.75,20202021_8_13_Home
20202021,Arsenal,Fulham,1.0,1.0,1.7,3.8,4.8,20202021_11_18_Home
20202021,Man United,Burnley,3.0,1.0,1.33,5.25,9.0,20202021_14_12_Home
20202021,Leeds,Liverpool,1.0,1.0,4.5,4.33,1.66,20202021_10_3_Home
20202021,Chelsea,Brighton,0.0,0.0,1.57,4.0,6.0,20202021_1_19_Home
20202021,Tottenham,Southampton,2.0,1.0,1.75,3.8,4.5,20202021_17_7_Home
20202021,Aston Villa,Man City,1.0,2.0,9.0,4.75,1.36,20202021_20_4_Home
20202021,Leicester,West Brom,3.0,0.0,1.53,3.8,6.0,20202021_6_2_Home
20202021,Arsenal,Everton,0.0,1.0,2.0,3.5,3.75,20202021_11_5_Home
20202021,Liverpool,Newcastle,1.0,1.0,1.22,6.5,12.0,20202021_3_15_Home
20202021,West Ham,Chelsea,0.0,1.0,4.75,3.6,1.75,20202021_9_1_Home
20202021,Sheffield United,Brighton,1.0,0.0,5.25,3.4,1.75,20202021_13_19_Home
20202021,Wolves,Burnley,0.0,4.0,2.0,3.4,3.9,20202021_8_12_Home
20202021,Leeds,Man United,0.0,0.0,4.0,4.2,1.75,20202021_10_14_Home
20202021,Aston Villa,West Brom,2.0,2.0,1.85,3.6,4.2,20202021_20_2_Home
20202021,Leicester,Crystal Palace,2.0,1.0,1.4,4.33,8.5,20202021_6_16_Home
20202021,Southampton,Leicester,1.0,1.0,3.8,3.8,1.9,20202021_7_6_Home
20202021,Crystal Palace,Man City,0.0,2.0,10.0,5.0,1.33,20202021_16_4_Home
20202021,Brighton,Leeds,2.0,0.0,2.05,3.5,3.5,20202021_19_10_Home
20202021,Chelsea,Fulham,2.0,0.0,1.44,4.4,7.5,20202021_1_18_Home
20202021,Everton,Aston Villa,1.0,2.0,1.95,3.6,3.8,20202021_5_20_Home
20202021,Newcastle,Arsenal,0.0,2.0,3.6,3.6,2.0,20202021_15_11_Home
20202021,Tottenham,Sheffield United,4.0,0.0,1.25,6.0,12.0,20202021_17_13_Home
20202021,West Brom,Wolves,1.0,1.0,2.9,3.2,2.5,20202021_2_8_Home
20202021,Burnley,West Ham,1.0,2.0,3.1,3.6,2.2,20202021_12_9_Home
20202021,Leicester,Newcastle,2.0,4.0,1.4,4.75,8.0,20202021_6_15_Home
20202021,Leeds,Tottenham,3.0,1.0,3.4,3.8,2.0,20202021_10_17_Home
20202021,Sheffield United,Crystal Palace,0.0,2.0,3.0,3.2,2.45,20202021_13_16_Home
20202021,Man City,Chelsea,1.0,2.0,1.9,3.4,4.2,20202021_4_1_Home
20202021,Liverpool,Southampton,2.0,0.0,1.25,6.0,11.0,20202021_3_7_Home
20202021,Wolves,Brighton,2.0,1.0,3.3,3.3,2.2,20202021_8_19_Home
20202021,Aston Villa,Man United,1.0,3.0,4.2,3.8,1.8,20202021_20_14_Home
20202021,West Ham,Everton,0.0,1.0,2.2,3.5,3.2,20202021_9_5_Home
20202021,Arsenal,West Brom,3.0,1.0,1.44,4.5,7.0,20202021_11_2_Home
20202021,Fulham,Burnley,0.0,2.0,2.2,3.4,3.3,20202021_18_12_Home
20202021,Man United,Leicester,1.0,2.0,2.5,3.4,2.8,20202021_14_6_Home
20202021,Southampton,Crystal Palace,3.0,1.0,2.05,3.6,3.5,20202021_7_16_Home
20202021,Chelsea,Arsenal,0.0,1.0,1.65,4.0,5.0,20202021_1_11_Home
20202021,Aston Villa,Everton,0.0,0.0,2.7,3.4,2.6,20202021_20_5_Home
20202021,Man United,Liverpool,2.0,4.0,3.0,3.75,2.2,20202021_14_3_Home
20202021,Newcastle,Man City,3.0,4.0,11.0,6.0,1.25,20202021_15_4_Home
20202021,Burnley,Leeds,0.0,4.0,3.2,3.75,2.1,20202021_12_10_Home
20202021,Southampton,Fulham,3.0,1.0,2.0,3.6,3.6,20202021_7_18_Home
20202021,Brighton,West Ham,1.0,1.0,2.9,3.6,2.3,20202021_19_9_Home
20202021,Crystal Palace,Aston Villa,3.0,2.0,3.0,3.6,2.25,20202021_16_20_Home
20202021,Tottenham,Wolves,2.0,0.0,1.5,4.33,6.5,20202021_17_8_Home
20202021,West Brom,Liverpool,1.0,2.0,12.0,6.5,1.22,20202021_2_3_Home
20202021,Everton,Sheffield United,0.0,1.0,1.36,4.75,8.5,20202021_5_13_Home
20202021,Man United,Fulham,1.0,1.0,1.28,6.0,9.0,20202021_14_18_Home
20202021,Southampton,Leeds,0.0,2.0,2.55,3.9,2.5,20202021_7_10_Home
20202021,Brighton,Man City,3.0,2.0,7.0,4.5,1.45,20202021_19_4_Home
20202021,Chelsea,Leicester,2.0,1.0,1.7,3.75,5.0,20202021_1_6_Home
20202021,Everton,Wolves,1.0,0.0,1.85,3.6,4.2,20202021_5_8_Home
20202021,Newcastle,Sheffield United,1.0,0.0,1.72,3.8,4.75,20202021_15_13_Home
20202021,Tottenham,Aston Villa,1.0,2.0,1.5,4.5,6.0,20202021_17_20_Home
20202021,Crystal Palace,Arsenal,1.0,3.0,6.0,4.5,1.5,20202021_16_11_Home
20202021,Burnley,Liverpool,0.0,3.0,11.0,7.0,1.22,20202021_12_3_Home
20202021,West Brom,West Ham,1.0,3.0,5.0,4.33,1.6,20202021_2_9_Home
20202021,Arsenal,Brighton,2.0,0.0,1.57,4.33,5.25,20202021_11_19_Home
20202021,Aston Villa,Chelsea,2.0,1.0,6.5,4.6,1.45,20202021_20_1_Home
20202021,Fulham,Newcastle,0.0,2.0,2.05,3.8,3.3,20202021_18_15_Home
20202021,Leeds,West Brom,3.0,1.0,1.4,5.25,6.5,20202021_10_2_Home
20202021,Leicester,Tottenham,2.0,4.0,2.0,4.0,3.3,20202021_6_17_Home
20202021,Liverpool,Crystal Palace,2.0,0.0,1.14,8.5,15.0,20202021_3_16_Home
20202021,Man City,Everton,5.0,0.0,1.44,5.0,6.5,20202021_4_5_Home
20202021,Sheffield United,Burnley,1.0,0.0,2.8,3.6,2.4,20202021_13_12_Home
20202021,West Ham,Southampton,3.0,0.0,1.65,4.0,5.0,20202021_9_7_Home
20202021,Wolves,Man United,1.0,2.0,2.5,3.5,2.7,20202021_8_14_Home
20222023,Arsenal,Crystal Palace,2.0,0.0,1.85,3.6,4.2,20222023_11_16_Away
20222023,Liverpool,Fulham,2.0,2.0,1.25,6.0,11.0,20222023_3_18_Away
20222023,Aston Villa,Bournemouth,0.0,2.0,2.0,3.5,3.75,20222023_20_24_Away
20222023,Wolves,Leeds,1.0,2.0,3.2,3.4,2.25,20222023_8_10_Away
20222023,Nott'm Forest,Newcastle,0.0,2.0,5.25,3.8,1.66,20222023_25_15_Away
20222023,Southampton,Tottenham,1.0,4.0,8.5,5.5,1.33,20222023_7_17_Away
20222023,Chelsea,Everton,1.0,0.0,1.61,4.0,5.5,20222023_1_5_Away
20222023,Brentford,Leicester,2.0,2.0,3.5,3.75,2.0,20222023_21_6_Away
20222023,Brighton,Man United,2.0,1.0,5.25,4.2,1.6,20222023_19_14_Away
20222023,Man City,West Ham,2.0,0.0,1.36,5.0,8.0,20222023_4_9_Away
20222023,Everton,Aston Villa,1.0,2.0,4.75,3.5,1.8,20222023_5_20_Away
20222023,Leicester,Arsenal,2.0,4.0,5.75,4.33,1.53,20222023_6_11_Away
20222023,Newcastle,Brighton,0.0,0.0,3.0,3.2,2.45,20222023_15_19_Away
20222023,Bournemouth,Man City,0.0,4.0,29.0,13.0,1.06,20222023_24_4_Away
20222023,Leeds,Southampton,2.0,2.0,3.1,3.5,2.25,20222023_10_7_Away
20222023,Fulham,Wolves,0.0,0.0,3.2,3.3,2.3,20222023_18_8_Away
20222023,Man United,Brentford,0.0,4.0,2.0,3.5,3.75,20222023_14_21_Away
20222023,West Ham,Nott'm Forest,0.0,1.0,1.85,3.6,4.2,20222023_9_25_Away
20222023,Tottenham,Chelsea,2.0,2.0,3.2,3.4,2.25,20222023_17_1_Away
20222023,Crystal Palace,Liverpool,1.0,1.0,16.0,6.75,1.18,20222023_16_3_Away
20222023,Wolves,Tottenham,0.0,1.0,7.5,4.75,1.4,20222023_8_17_Away
20222023,Aston Villa,Crystal Palace,1.0,3.0,2.9,3.25,2.5,20222023_20_16_Away
20222023,Nott'm Forest,Everton,1.0,1.0,4.0,3.6,1.9,20222023_25_5_Away
20222023,Brentford,Fulham,2.0,3.0,2.9,3.4,2.45,20222023_21_18_Away
20222023,Southampton,Leicester,2.0,1.0,4.0,4.0,1.83,20222023_7_6_Away
20222023,Arsenal,Bournemouth,3.0,0.0,1.4,4.75,8.0,20222023_11_24_Away
20222023,Chelsea,Leeds,0.0,3.0,1.53,4.5,5.75,20222023_1_10_Away
20222023,Brighton,West Ham,2.0,0.0,3.1,3.4,2.3,20222023_19_9_Away
20222023,Man City,Newcastle,3.0,3.0,1.36,5.0,7.5,20222023_4_15_Away
20222023,Liverpool,Man United,1.0,2.0,1.6,4.33,5.25,20222023_3_14_Away
20222023,Man United,Southampton,1.0,0.0,1.8,4.0,4.2,20222023_14_7_Away
20222023,Everton,Brentford,1.0,1.0,3.75,3.5,2.0,20222023_5_21_Away
20222023,Leeds,Brighton,0.0,1.0,3.8,3.8,1.9,20222023_10_19_Away
20222023,Leicester,Chelsea,1.0,2.0,7.0,5.0,1.4,20222023_6_1_Away
20222023,Bournemouth,Liverpool,0.0,9.0,26.0,10.0,1.1,20222023_24_3_Away
20222023,Crystal Palace,Man City,2.0,4.0,13.0,7.5,1.18,20222023_16_4_Away
20222023,Fulham,Arsenal,1.0,2.0,9.0,5.75,1.3,20222023_18_11_Away
20222023,West Ham,Aston Villa,1.0,0.0,3.1,3.4,2.3,20222023_9_20_Away
20222023,Newcastle,Wolves,1.0,1.0,2.7,3.3,2.7,20222023_15_8_Away
20222023,Tottenham,Nott'm Forest,2.0,0.0,1.44,4.6,7.0,20222023_17_25_Away
20222023,Brentford,Crystal Palace,1.0,1.0,3.6,3.4,2.05,20222023_21_16_Away
20222023,Brighton,Fulham,1.0,2.0,2.3,3.3,3.1,20222023_19_18_Away
20222023,Chelsea,Southampton,1.0,2.0,1.61,4.0,5.25,20222023_1_7_Away
20222023,Everton,Leeds,1.0,1.0,3.3,3.5,2.15,20222023_5_10_Away
20222023,Aston Villa,Arsenal,1.0,2.0,6.0,4.5,1.45,20222023_20_11_Away
20222023,Wolves,Bournemouth,0.0,0.0,2.15,3.3,3.5,20222023_8_24_Away
20222023,Nott'm Forest,Man City,0.0,6.0,29.0,13.0,1.06,20222023_25_4_Away
20222023,Tottenham,West Ham,1.0,1.0,1.95,3.8,3.6,20222023_17_9_Away
20222023,Newcastle,Liverpool,1.0,2.0,9.0,5.25,1.33,20222023_15_3_Away
20222023,Man United,Leicester,1.0,0.0,2.05,3.75,3.4,20222023_14_6_Away
20222023,Liverpool,Everton,0.0,0.0,1.4,4.75,7.0,20222023_3_5_Away
20222023,Leeds,Brentford,2.0,5.0,3.4,3.5,2.1,20222023_10_21_Away
20222023,West Ham,Chelsea,1.0,2.0,5.5,4.5,1.55,20222023_9_1_Away
20222023,Crystal Palace,Newcastle,0.0,0.0,3.75,3.5,2.0,20222023_16_15_Away
20222023,Bournemouth,Nott'm Forest,3.0,2.0,3.8,3.5,1.95,20222023_24_25_Away
20222023,Fulham,Tottenham,1.0,2.0,6.5,4.5,1.5,20222023_18_17_Away
20222023,Southampton,Wolves,0.0,1.0,3.25,3.4,2.2,20222023_7_8_Away
20222023,Man City,Aston Villa,1.0,1.0,1.33,5.5,8.0,20222023_4_20_Away
20222023,Leicester,Brighton,2.0,5.0,4.5,3.5,1.83,20222023_6_19_Away
20222023,Arsenal,Man United,1.0,3.0,2.7,3.5,2.5,20222023_11_14_Away
20222023,Southampton,Aston Villa,0.0,1.0,3.5,3.5,2.1,20222023_7_20_Away
20222023,Fulham,Nott'm Forest,3.0,2.0,2.62,3.3,2.75,20222023_18_25_Away
