,season,round,kickoff_time,team_name,opp_team_name,value,points_scaled,elo,elo_team,elo_opp
21628,20202021,5.0,2020-10-18T11:00:00Z,Sheffield Utd,Fulham,2.5454545454545454,-0.5040319653317484,"[968.1102783203141, 967.6142337196995]",968.1102783203141,967.6142337196995
43164,20202021,5.0,2020-10-18T11:00:00Z,Fulham,Sheffield Utd,2.5454545454545454,-0.5040319653317484,"[963.6105068144622, 972.1140052255515]",963.6105068144622,972.1140052255515
16843,20202021,5.0,2020-10-18T13:00:00Z,Arsenal,Crystal Palace,1.0,-1.3428687178281329,"[979.242043027018, 1004.8297067567783]",979.242043027018,1004.8297067567783
16844,20202021,5.0,2020-10-18T13:00:00Z,Brighton,Crystal Palace,1.7,-0.9629250122856529,"[993.5345964314757, 1010.5420641013505]",993.5345964314757,1010.5420641013505
9666,20202021,5.0,2020-10-18T13:00:00Z,Crystal Palace,Brighton,2.727272727272727,-0.40534528856746804,"[1006.5017881028234, 997.5748724300029]",1006.5017881028234,997.5748724300029
55134,20202021,5.0,2020-10-18T15:30:00Z,Spurs,West Ham,4.090909090909091,0.33480478716463585,"[1015.032681181045, 1016.571487943687]",1015.032681181045,1016.571487943687
47956,20202021,5.0,2020-10-18T15:30:00Z,West Ham,Spurs,2.3636363636363638,-0.6027186420960289,"[1012.1221479500412, 1019.4820211746908]",1012.1221479500412,1019.4820211746908
26420,20202021,5.0,2020-10-18T18:15:00Z,Aston Villa,Leicester,5.454545454545454,1.0749548628967396,"[1030.3675395497703, 1001.6168318214285]",1030.3675395497703,1001.6168318214285
2491,20202021,5.0,2020-10-18T18:15:00Z,Leicester,Aston Villa,1.9090909090909092,-0.8494353340067302,"[996.9084328734529, 1035.075938497746]",996.9084328734529,1035.075938497746
12065,20202021,5.0,2020-10-19T16:30:00Z,West Brom,Burnley,4.636363636363637,0.6308648174574776,"[974.9233982603517, 982.4977961759488]",974.9233982603517,982.4977961759488
52745,20202021,5.0,2020-10-19T16:30:00Z,Burnley,West Brom,4.545454545454546,0.5815214790753374,"[982.6350859491015, 974.786108487199]",982.6350859491015,974.786108487199
57533,20202021,5.0,2020-10-19T19:00:00Z,Leeds,Wolves,1.8181818181818181,-0.8987786723888705,"[999.8531280424486, 1004.4314319590584]",999.8531280424486,1004.4314319590584
24032,20202021,5.0,2020-10-19T19:00:00Z,Wolves,Leeds,5.636363636363637,1.1736415396610205,"[1007.0116653110179, 997.2728946904891]",1007.0116653110179,997.2728946904891
2497,20202021,6.0,2020-10-23T19:00:00Z,Leeds,Aston Villa,6.636363636363637,1.7164182618645634,"[1003.0190631927378, 1029.3297699954974]",1003.0190631927378,1029.3297699954974
24033,20202021,6.0,2020-10-23T19:00:00Z,Aston Villa,Leeds,1.5454545454545454,-1.0468086875352913,"[1022.5075002519077, 1009.8413329363275]",1022.5075002519077,1009.8413329363275
55144,20202021,6.0,2020-10-24T11:30:00Z,Man City,West Ham,2.3,-0.6372589789635272,"[1007.0269783711382, 1016.6571806733349]",1007.0269783711382,1016.6571806733349
31215,20202021,6.0,2020-10-24T11:30:00Z,West Ham,Man City,2.9,-0.3115929456414015,"[1013.1712100390324, 1010.5129490054406]",1013.1712100390324,1010.5129490054406
16859,20202021,6.0,2020-10-24T14:00:00Z,Fulham,Crystal Palace,2.3636363636363638,-0.6027186420960289,"[960.1797548579254, 1009.9325400593601]",960.1797548579254,1009.9325400593601
21644,20202021,6.0,2020-10-24T14:00:00Z,Crystal Palace,Fulham,4.2727272727272725,0.4334914639289163,"[1008.5615932099183, 961.5507017073672]",1008.5615932099183,961.5507017073672
14468,20202021,6.0,2020-10-24T16:30:00Z,Man Utd,Chelsea,4.444444444444445,0.5266955475396259,"[996.1382731595543, 1012.8137082040156]",996.1382731595543,1012.8137082040156
33611,20202021,6.0,2020-10-24T16:30:00Z,Chelsea,Man Utd,5.090909090909091,0.8775815093681787,"[1013.9130829304783, 995.0388984330916]",1013.9130829304783,995.0388984330916
43185,20202021,6.0,2020-10-24T19:00:00Z,Liverpool,Sheffield Utd,3.8181818181818183,0.1867747720182152,"[1010.8499134239717, 974.3093512361846]",1010.8499134239717,974.3093512361846
28828,20202021,6.0,2020-10-24T19:00:00Z,Sheffield Utd,Liverpool,2.1,-0.7458143234042357,"[970.1809687764402, 1014.9782958837161]",970.1809687764402,1014.9782958837161
45580,20202021,6.0,2020-10-25T14:00:00Z,Everton,Southampton,1.0,-1.3428687178281329,"[1020.6241644202448, 1009.3615588771765]",1020.6241644202448,1009.3615588771765
19258,20202021,6.0,2020-10-25T14:00:00Z,Southampton,Everton,6.090909090909091,1.4203582315717216,"[1013.3227113901528, 1016.6630119072686]",1013.3227113901528,1016.6630119072686
36011,20202021,6.0,2020-10-25T16:30:00Z,Wolves,Newcastle,3.272727272727273,-0.10928525827462629,"[1004.2064138339565, 994.9227657534374]",1004.2064138339565,994.9227657534374
57547,20202021,6.0,2020-10-25T16:30:00Z,Newcastle,Wolves,3.090909090909091,-0.20797193503890696,"[992.32193297177, 1006.8072466156239]",992.32193297177,1006.8072466156239
26440,20202021,6.0,2020-10-25T19:15:00Z,Arsenal,Leicester,1.8,-0.9086473400652986,"[974.0420714423275, 1002.1084044581434]",974.0420714423275,1002.1084044581434
118,20202021,6.0,2020-10-25T19:15:00Z,Leicester,Arsenal,4.8,0.7196828265453298,"[1002.3129143977112, 973.8375615027596]",1002.3129143977112,973.8375615027596
9693,20202021,6.0,2020-10-26T17:30:00Z,West Brom,Brighton,2.909090909090909,-0.3066586118031874,"[972.1142674643212, 1000.2467134528807]",972.1142674643212,1000.2467134528807
52766,20202021,6.0,2020-10-26T17:30:00Z,Brighton,West Brom,2.0,-0.80009199562459,"[994.3706595207323, 977.9903213964697]",994.3706595207323,977.9903213964697
52765,20202021,6.0,2020-10-26T17:30:00Z,Arsenal,West Brom,2.0,-0.80009199562459,"[968.7409193679163, 983.086963531313]",968.7409193679163,983.086963531313
12088,20202021,6.0,2020-10-26T20:00:00Z,Spurs,Burnley,6.0,1.3710148931895814,"[1022.1049562284302, 980.0121508953621]",1022.1049562284302,980.0121508953621
47982,20202021,6.0,2020-10-26T20:00:00Z,Burnley,Spurs,1.8181818181818181,-0.8987786723888705,"[975.3819169238749, 1026.7351901999173]",975.3819169238749,1026.7351901999173
16876,20202021,7.0,2020-10-30T20:00:00Z,Wolves,Crystal Palace,6.363636363636363,1.568388246718142,"[1011.124651238226, 1004.2441885873162]",1011.124651238226,1004.2441885873162
57556,20202021,7.0,2020-10-30T20:00:00Z,Crystal Palace,Wolves,1.2727272727272727,-1.194838702681712,"[997.6364224711268, 1017.7324173544154]",997.6364224711268,1017.7324173544154
31236,20202021,7.0,2020-10-31T12:30:00Z,Sheffield Utd,Man City,2.2,-0.6915366511838813,"[966.3455710834315, 1014.3483466984493]",966.3455710834315,1014.3483466984493
43200,20202021,7.0,2020-10-31T12:30:00Z,Man City,Sheffield Utd,5.818181818181818,1.272328216425301,"[1016.3635110544263, 964.3304067274545]",1016.3635110544263,964.3304067274545
12094,20202021,7.0,2020-10-31T15:00:00Z,Chelsea,Burnley,6.909090909090909,1.8644482770109838,"[1018.475764578425, 970.8192352759281]",1018.475764578425,970.8192352759281
14486,20202021,7.0,2020-10-31T15:00:00Z,Burnley,Chelsea,1.6,-1.0172026845060071,"[965.8183994357507, 1023.4766004186024]",965.8183994357507,1023.4766004186024
28847,20202021,7.0,2020-10-31T17:30:00Z,West Ham,Liverpool,2.1818181818181817,-0.7014053188603095,"[1008.4107582274925, 1019.738747695256]",1008.4107582274925,1019.738747695256
55169,20202021,7.0,2020-10-31T17:30:00Z,Liverpool,West Ham,2.5454545454545454,-0.5040319653317484,"[1015.4412978066341, 1012.7082081161144]",1015.4412978066341,1012.7082081161144
2526,20202021,7.0,2020-11-01T12:00:00Z,Southampton,Aston Villa,5.3,0.9910711876471012,"[1015.5156122576855, 1020.314599384375]",1015.5156122576855,1020.314599384375
45599,20202021,7.0,2020-11-01T12:00:00Z,Aston Villa,Southampton,3.4545454545454546,-0.010598581510345866,"[1018.152374082187, 1017.6778375598735]",1018.152374082187,1017.6778375598735
36029,20202021,7.0,2020-11-01T14:00:00Z,Everton,Newcastle,1.9,-0.8543696678449443,"[1010.6551143894246, 998.329830489614]",1010.6551143894246,998.329830489614
19279,20202021,7.0,2020-11-01T14:00:00Z,Newcastle,Everton,3.1818181818181817,-0.15862859665676673,"[996.0010331508413, 1012.9839117281973]",996.0010331508413,1012.9839117281973
137,20202021,7.0,2020-11-01T16:30:00Z,Man Utd,Arsenal,1.8181818181818181,-0.8987786723888705,"[988.8090348785561, 974.9707829224518]",988.8090348785561,974.9707829224518
33638,20202021,7.0,2020-11-01T16:30:00Z,Arsenal,Man Utd,5.363636363636363,1.0256115245145994,"[977.4157756192928, 986.364042181715]",977.4157756192928,986.364042181715
9711,20202021,7.0,2020-11-01T19:15:00Z,Spurs,Brighton,2.4545454545454546,-0.5533753037138887,"[1021.7540069263088, 999.3518427943408]",1021.7540069263088,999.3518427943408
47998,20202021,7.0,2020-11-01T19:15:00Z,Brighton,Spurs,2.4545454545454546,-0.5533753037138887,"[995.6842018140796, 1025.42164790657]",995.6842018140796,1025.42164790657
52786,20202021,7.0,2020-11-02T17:30:00Z,Fulham,West Brom,6.3,1.5338479098506441,"[966.2118599941166, 978.4258052445637]",966.2118599941166,978.4258052445637
21678,20202021,7.0,2020-11-02T17:30:00Z,West Brom,Fulham,1.3333333333333333,-1.1619431437602852,"[971.4750346268672, 973.162630611813]",971.4750346268672,973.162630611813
26465,20202021,7.0,2020-11-02T20:00:00Z,Leeds,Leicester,2.1,-0.7458143234042357,"[1004.6704188026223, 1007.4838285314164]",1004.6704188026223,1007.4838285314164
24073,20202021,7.0,2020-11-02T20:00:00Z,Leicester,Leeds,4.818181818181818,0.729551494221758,"[1008.3317282467225, 1003.8225190873162]",1008.3317282467225,1003.8225190873162
9718,20202021,8.0,2020-11-06T17:30:00Z,Burnley,Brighton,4.818181818181818,0.729551494221758,"[967.4503943542594, 994.052206895571]",967.4503943542594,994.052206895571
12109,20202021,8.0,2020-11-06T17:30:00Z,Arsenal,Burnley,6.0,1.3710148931895814,"[980.6519813193671, 964.2141886541851]",980.6519813193671,964.2141886541851
12110,20202021,8.0,2020-11-06T17:30:00Z,Brighton,Burnley,4.5,0.556849809884267,"[993.5664233978421, 964.699972151914]",993.5664233978421,964.699972151914
36043,20202021,8.0,2020-11-06T20:00:00Z,Southampton,Newcastle,5.909090909090909,1.3216715548074411,"[1020.4354878944864, 993.2433828162284]",1020.4354878944864,993.2433828162284
45614,20202021,8.0,2020-11-06T20:00:00Z,Newcastle,Southampton,1.4,-1.1257580289467157,"[987.3951292778914, 1026.2837414328235]",987.3951292778914,1026.2837414328235
33651,20202021,8.0,2020-11-07T12:30:00Z,Everton,Man Utd,2.090909090909091,-0.7507486572424498,"[1007.3389408134007, 992.0090130965117]",1007.3389408134007,992.0090130965117
19294,20202021,8.0,2020-11-07T12:30:00Z,Man Utd,Everton,4.0,0.28546144878249563,"[991.5294840439414, 1007.818469865971]",991.5294840439414,1007.818469865971
24081,20202021,8.0,2020-11-07T15:00:00Z,Crystal Palace,Leeds,4.636363636363637,0.6308648174574776,"[998.3142266518955, 1003.1447149065475]",998.3142266518955,1003.1447149065475
16903,20202021,8.0,2020-11-07T15:00:00Z,Leeds,Crystal Palace,1.3,-1.18003570116707,"[996.3039564432072, 1005.1549851152358]",996.3039564432072,1005.1549851152358
14512,20202021,8.0,2020-11-07T17:30:00Z,Sheffield Utd,Chelsea,1.5454545454545454,-1.0468086875352913,"[959.4006492437157, 1028.4063579023411]",959.4006492437157,1028.4063579023411
43227,20202021,8.0,2020-11-07T17:30:00Z,Chelsea,Sheffield Utd,5.454545454545454,1.0749548628967396,"[1029.3110170922582, 958.4959900537987]",1029.3110170922582,958.4959900537987
21693,20202021,8.0,2020-11-07T20:00:00Z,West Ham,Fulham,6.0,1.3710148931895814,"[1015.2769912806522, 970.5938474472753]",1015.2769912806522,970.5938474472753
55194,20202021,8.0,2020-11-07T20:00:00Z,Fulham,West Ham,1.9090909090909092,-0.8494353340067302,"[966.2098918071529, 1019.6609469207746]",966.2098918071529,1019.6609469207746
52803,20202021,8.0,2020-11-08T12:00:00Z,Spurs,West Brom,5.545454545454546,1.1242982012788802,"[1026.7431953490693, 970.1534871843678]",1026.7431953490693,970.1534871843678
48018,20202021,8.0,2020-11-08T12:00:00Z,West Brom,Spurs,2.0,-0.80009199562459,"[966.1711708620121, 1030.725511671425]",966.1711708620121,1030.725511671425
57591,20202021,8.0,2020-11-08T14:00:00Z,Leicester,Wolves,5.0,0.8282381709860385,"[1009.8786223724169, 1016.185523228721]",1009.8786223724169,1016.185523228721
26483,20202021,8.0,2020-11-08T14:00:00Z,Wolves,Leicester,2.5,-0.5287036345228185,"[1011.9133620122858, 1014.150783588852]",1011.9133620122858,1014.150783588852
31270,20202021,8.0,2020-11-08T16:30:00Z,Liverpool,Man City,2.9,-0.3115929456414015,"[1012.2179803340657, 1019.5868285269947]",1012.2179803340657,1019.5868285269947
28878,20202021,8.0,2020-11-08T16:30:00Z,Man City,Liverpool,2.7,-0.4201482900821099,"[1015.7225333996163, 1016.0822754614442]",1015.7225333996163,1016.0822754614442
2556,20202021,8.0,2020-11-08T19:15:00Z,Arsenal,Aston Villa,1.4,-1.1257580289467157,"[975.0233347161586, 1023.7810206853954]",975.0233347161586,1023.7810206853954
164,20202021,8.0,2020-11-08T19:15:00Z,Aston Villa,Arsenal,6.363636363636363,1.568388246718142,"[1026.9670643372083, 971.8372910643458]",1026.9670643372083,971.8372910643458
36060,20202021,9.0,2020-11-21T12:30:00Z,Chelsea,Newcastle,5.636363636363637,1.1736415396610205,"[1031.044099656599, 985.6620467135506]",1031.044099656599,985.6620467135506
14524,20202021,9.0,2020-11-21T12:30:00Z,Newcastle,Chelsea,1.1,-1.2885910456077785,"[979.5343939367582, 1037.1717524333912]",979.5343939367582,1037.1717524333912
2562,20202021,9.0,2020-11-21T15:00:00Z,Brighton,Aston Villa,3.4444444444444446,-0.01608117466391692,"[992.291756682397, 1028.2417310526534]",992.291756682397,1028.2417310526534
2560,20202021,9.0,2020-11-21T15:00:00Z,Arsenal,Aston Villa,3.0,-0.25731527342104715,"[970.0231637731084, 1030.0558583438908]",970.0231637731084,1030.0558583438908
9740,20202021,9.0,2020-11-21T15:00:00Z,Aston Villa,Brighton,2.272727272727273,-0.6520619804781691,"[1024.5678999967236, 997.7797150295644]",1024.5678999967236,997.7797150295644
31280,20202021,9.0,2020-11-21T17:30:00Z,Spurs,Man City,5.7272727272727275,1.2229848780431607,"[1033.2467128849537, 1013.2013321860876]",1033.2467128849537,1013.2013321860876
48030,20202021,9.0,2020-11-21T17:30:00Z,Man City,Spurs,1.3636363636363635,-1.1454953642995718,"[1007.1102543687064, 1039.3377907023348]",1007.1102543687064,1039.3377907023348
33675,20202021,9.0,2020-11-21T20:00:00Z,West Brom,Man Utd,2.090909090909091,-0.7507486572424498,"[961.781721615291, 995.9189332906625]",961.781721615291,995.9189332906625
52818,20202021,9.0,2020-11-21T20:00:00Z,Man Utd,West Brom,5.545454545454546,1.1242982012788802,"[997.6109811796133, 960.0896737263402]",997.6109811796133,960.0896737263402
21711,20202021,9.0,2020-11-22T12:00:00Z,Everton,Fulham,4.181818181818182,0.3841481255467761,"[1006.3994968380757, 967.6288648350481]",1006.3994968380757,967.6288648350481
19319,20202021,9.0,2020-11-22T12:00:00Z,Fulham,Everton,1.5555555555555556,-1.0413260943817202,"[962.3634529854656, 1011.6649086876582]",962.3634529854656,1011.6649086876582
55215,20202021,9.0,2020-11-22T14:00:00Z,Sheffield Utd,West Ham,2.0,-0.80009199562459,"[954.5831344606515, 1023.5738025139217]",954.5831344606515,1023.5738025139217
43251,20202021,9.0,2020-11-22T14:00:00Z,West Ham,Sheffield Utd,5.909090909090909,1.3216715548074411,"[1025.4655215361865, 952.6914154383867]",1025.4655215361865,952.6914154383867
179,20202021,9.0,2020-11-22T16:30:00Z,Leeds,Arsenal,4.545454545454546,0.5815214790753374,"[995.9956799025967, 970.3314403137189]",995.9956799025967,970.3314403137189
24108,20202021,9.0,2020-11-22T16:30:00Z,Arsenal,Leeds,5.75,1.2353207126386956,"[973.893188790256, 992.4339314260596]",973.893188790256,992.4339314260596
28896,20202021,9.0,2020-11-22T19:15:00Z,Leicester,Liverpool,1.4545454545454546,-1.0961520259174315,"[1007.8144534017089, 1022.4186056485873]",1007.8144534017089,1022.4186056485873
26504,20202021,9.0,2020-11-22T19:15:00Z,Liverpool,Leicester,6.4,1.5881255820709985,"[1026.4100065459695, 1003.8230525043267]",1026.4100065459695,1003.8230525043267
12148,20202021,9.0,2020-11-23T17:30:00Z,Crystal Palace,Burnley,2.090909090909091,-0.7507486572424498,"[999.218833621851, 970.6361236452989]",999.218833621851,970.6361236452989
16933,20202021,9.0,2020-11-23T17:30:00Z,Burnley,Crystal Palace,5.2727272727272725,0.9762681861324591,"[973.2268351047088, 996.6281221624411]",973.2268351047088,996.6281221624411
45652,20202021,9.0,2020-11-23T20:00:00Z,Wolves,Southampton,2.090909090909091,-0.7507486572424498,"[1007.2658120416004, 1030.931291403509]",1007.2658120416004,1030.931291403509
57616,20202021,9.0,2020-11-23T20:00:00Z,Southampton,Wolves,3.4545454545454546,-0.010598581510345866,"[1028.31393444692, 1009.8831689981893]",1028.31393444692,1009.8831689981893
36081,20202021,10.0,2020-11-27T20:00:00Z,Crystal Palace,Newcastle,1.6363636363636365,-0.997465349153151,"[990.2173044764595, 985.9452116227397]",990.2173044764595,985.9452116227397
16938,20202021,10.0,2020-11-27T20:00:00Z,Newcastle,Crystal Palace,5.909090909090909,1.3216715548074411,"[989.3385987568271, 986.8239173423722]",989.3385987568271,986.8239173423722
28904,20202021,10.0,2020-11-28T12:30:00Z,Arsenal,Liverpool,2.0,-0.80009199562459,"[969.8448265736524, 1030.4583687625732]",969.8448265736524,1030.4583687625732
28905,20202021,10.0,2020-11-28T12:30:00Z,Brighton,Liverpool,3.0,-0.25731527342104715,"[995.5248219351465, 1032.713261856991]",995.5248219351465,1032.713261856991
9762,20202021,10.0,2020-11-28T12:30:00Z,Liverpool,Brighton,3.2222222222222223,-0.13669822404248205,"[1029.2984023624858, 998.9396814296518]",1029.2984023624858,998.9396814296518
9763,20202021,10.0,2020-11-28T12:30:00Z,Southampton,Brighton,2.0,-0.80009199562459,"[1022.4105244272992, 1004.8430914492727]",1022.4105244272992,1004.8430914492727
31301,20202021,10.0,2020-11-28T15:00:00Z,Burnley,Man City,1.0909090909090908,-1.2935253794459927,"[966.8525551811663, 1013.4845342922489]",966.8525551811663,1013.4845342922489
12158,20202021,10.0,2020-11-28T15:00:00Z,Man City,Burnley,8.8,2.8907897153595012,"[1021.9981535035673, 958.3389359698479]",1021.9981535035673,958.3389359698479
24124,20202021,10.0,2020-11-28T17:30:00Z,Everton,Leeds,2.1,-0.7458143234042357,"[1006.2099284787735, 997.8889116349444]",1006.2099284787735,997.8889116349444
19339,20202021,10.0,2020-11-28T17:30:00Z,Leeds,Everton,5.818181818181818,1.272328216425301,"[1001.1855029696568, 1002.9133371440611]",1001.1855029696568,1002.9133371440611
52842,20202021,10.0,2020-11-28T20:00:00Z,Sheffield Utd,West Brom,1.9,-0.8543696678449443,"[947.4583677587503, 965.3227214059765]",947.4583677587503,965.3227214059765
43271,20202021,10.0,2020-11-28T20:00:00Z,West Brom,Sheffield Utd,5.454545454545454,1.0749548628967396,"[967.18321024275, 945.5978789219769]",967.18321024275,945.5978789219769
45665,20202021,10.0,2020-11-29T14:00:00Z,Man Utd,Southampton,2.7777777777777777,-0.3779323227996123,"[994.700115694574, 1025.3213899123384]",994.700115694574,1025.3213899123384
33701,20202021,10.0,2020-11-29T14:00:00Z,Southampton,Man Utd,3.3636363636363638,-0.05994191989248608,"[1022.3514080218351, 997.6700975850773]",1022.3514080218351,997.6700975850773
48060,20202021,10.0,2020-11-29T16:30:00Z,Chelsea,Spurs,4.090909090909091,0.33480478716463585,"[1036.565109310297, 1039.944433825429]",1036.565109310297,1039.944433825429
14559,20202021,10.0,2020-11-29T16:30:00Z,Spurs,Chelsea,4.454545454545454,0.5321781406931967,"[1039.9887134886064, 1036.5208296471196]",1039.9887134886064,1036.5208296471196
57634,20202021,10.0,2020-11-29T19:15:00Z,Arsenal,Wolves,2.5555555555555554,-0.4985493721781774,"[966.7756170902932, 1012.9523784815485]",966.7756170902932,1012.9523784815485
57635,20202021,10.0,2020-11-29T19:15:00Z,Newcastle,Wolves,2.0,-0.80009199562459,"[984.7120075123601, 1017.5789697260155]",984.7120075123601,1017.5789697260155
204,20202021,10.0,2020-11-29T19:15:00Z,Wolves,Arsenal,3.5454545454545454,0.03874475687179434,"[1014.6109203716097, 969.743666444699]",1014.6109203716097,969.743666444699
21743,20202021,10.0,2020-11-30T17:30:00Z,Leicester,Fulham,1.8888888888888888,-0.8604005203138726,"[997.4287617057741, 968.7577437840182]",997.4287617057741,968.7577437840182
26528,20202021,10.0,2020-11-30T17:30:00Z,Fulham,Leicester,4.0,0.28546144878249563,"[968.5871757948639, 997.5993296949284]",968.5871757948639,997.5993296949284
55246,20202021,10.0,2020-11-30T20:00:00Z,Aston Villa,West Ham,2.272727272727273,-0.6520619804781691,"[1019.9820916716319, 1030.0513298612782]",1019.9820916716319,1030.0513298612782
2601,20202021,10.0,2020-11-30T20:00:00Z,West Ham,Aston Villa,4.0,0.28546144878249563,"[1028.9427656488535, 1021.0906558840567]",1028.9427656488535,1021.0906558840567
12175,20202021,11.0,2020-12-05T12:30:00Z,Everton,Burnley,2.909090909090909,-0.3066586118031874,"[998.6749384495303, 962.5773346643787]",998.6749384495303,962.5773346643787
19353,20202021,11.0,2020-12-05T12:30:00Z,Burnley,Everton,3.1818181818181817,-0.15862859665676673,"[960.7886230161345, 1000.4636500977745]",960.7886230161345,1000.4636500977745
21749,20202021,11.0,2020-12-05T15:00:00Z,Man City,Fulham,6.2727272727272725,1.519044908336002,"[1024.9074861324125, 965.6778431660188]",1024.9074861324125,965.6778431660188
31320,20202021,11.0,2020-12-05T15:00:00Z,Fulham,Man City,1.6363636363636365,-0.997465349153151,"[960.9467197273531, 1029.6386095710782]",960.9467197273531,1029.6386095710782
55252,20202021,11.0,2020-12-05T17:30:00Z,Man Utd,West Ham,3.888888888888889,0.22515292409321308,"[997.3149953717943, 1029.2978678621366]",997.3149953717943,1029.2978678621366
33716,20202021,11.0,2020-12-05T17:30:00Z,West Ham,Man Utd,2.3636363636363638,-0.6027186420960289,"[1024.1274617730808, 1002.4854014608502]",1024.1274617730808,1002.4854014608502
24145,20202021,11.0,2020-12-05T20:00:00Z,Chelsea,Leeds,4.2,0.3940167932232043,"[1035.266805597907, 1002.4395270188694]",1035.266805597907,1002.4395270188694
14574,20202021,11.0,2020-12-05T20:00:00Z,Leeds,Chelsea,2.5,-0.5287036345228185,"[999.1022368130149, 1038.6040958037615]",999.1022368130149,1038.6040958037615
16969,20202021,11.0,2020-12-06T12:00:00Z,West Brom,Crystal Palace,1.4444444444444444,-1.101634619071003,"[961.258056333797, 992.7490712513252]",961.258056333797,992.7490712513252
52863,20202021,11.0,2020-12-06T12:00:00Z,Crystal Palace,West Brom,5.454545454545454,1.0749548628967396,"[994.2999066984057, 959.7072208867164]",994.2999066984057,959.7072208867164
26543,20202021,11.0,2020-12-06T14:15:00Z,Sheffield Utd,Leicester,2.4,-0.582981306743173,"[942.4093180431925, 1000.7878905737128]",942.4093180431925,1000.7878905737128
43293,20202021,11.0,2020-12-06T14:15:00Z,Leicester,Sheffield Utd,3.5454545454545454,0.03874475687179434,"[997.6970666843076, 945.5001419325977]",997.6970666843076,945.5001419325977
222,20202021,11.0,2020-12-06T16:30:00Z,Spurs,Arsenal,6.090909090909091,1.4203582315717216,"[1042.259251106992, 967.4731288263133]",1042.259251106992,967.4731288263133
48081,20202021,11.0,2020-12-06T16:30:00Z,Arsenal,Spurs,1.3,-1.18003570116707,"[962.2186585343215, 1047.5137213989838]",962.2186585343215,1047.5137213989838
57655,20202021,11.0,2020-12-06T19:15:00Z,Liverpool,Wolves,7.181818181818182,2.0124782921574047,"[1034.9851991470289, 1008.9241235870667]",1034.9851991470289,1008.9241235870667
28940,20202021,11.0,2020-12-06T19:15:00Z,Wolves,Liverpool,0.9090909090909091,-1.392212056210273,"[1001.9846932065606, 1041.924629527535]",1001.9846932065606,1041.924629527535
45692,20202021,11.0,2020-12-07T20:00:00Z,Arsenal,Southampton,1.0,-1.3428687178281329,"[956.1194593929546, 1028.450607163202]",956.1194593929546,1028.450607163202
45693,20202021,11.0,2020-12-07T20:00:00Z,Brighton,Southampton,2.2,-0.6915366511838813,"[1000.650577868046, 1032.6431207444286]",1000.650577868046,1032.6431207444286
9799,20202021,11.0,2020-12-07T20:00:00Z,Southampton,Brighton,3.2,-0.14875992898033852,"[1029.288342624751, 1004.0053559877235]",1029.288342624751,1004.0053559877235
24159,20202021,12.0,2020-12-11T20:00:00Z,West Ham,Leeds,4.090909090909091,0.33480478716463585,"[1022.8606886798462, 1000.3690099062494]",1022.8606886798462,1000.3690099062494
55267,20202021,12.0,2020-12-11T20:00:00Z,Leeds,West Ham,2.7777777777777777,-0.3779323227996123,"[997.4052113819599, 1025.8244872041357]",997.4052113819599,1025.8244872041357
2624,20202021,12.0,2020-12-12T12:30:00Z,Wolves,Aston Villa,1.6363636363636365,-0.997465349153151,"[996.4636021407564, 1026.6117469498608]",996.4636021407564,1026.6117469498608
57662,20202021,12.0,2020-12-12T12:30:00Z,Aston Villa,Wolves,4.454545454545454,0.5321781406931967,"[1026.0205188591042, 997.0548302315129]",1026.0205188591042,997.0548302315129
36128,20202021,12.0,2020-12-12T15:00:00Z,West Brom,Newcastle,2.4444444444444446,-0.5588578968674598,"[956.0773174562397, 988.3419109428368]",956.0773174562397,988.3419109428368
52878,20202021,12.0,2020-12-12T15:00:00Z,Newcastle,West Brom,2.727272727272727,-0.40534528856746804,"[983.9549790770028, 960.4642493220737]",983.9549790770028,960.4642493220737
33736,20202021,12.0,2020-12-12T17:30:00Z,Man City,Man Utd,4.7272727272727275,0.6802081558396178,"[1029.7055319512722, 1002.4184790806562]",1029.7055319512722,1002.4184790806562
31344,20202021,12.0,2020-12-12T17:30:00Z,Man Utd,Man City,4.545454545454546,0.5815214790753374,"[1003.4014620235723, 1028.722549008356]",1003.4014620235723,1028.722549008356
19380,20202021,12.0,2020-12-12T20:00:00Z,Chelsea,Everton,1.8181818181818181,-0.8987786723888705,"[1032.1216981195407, 1006.9460477819952]",1032.1216981195407,1006.9460477819952
14595,20202021,12.0,2020-12-12T20:00:00Z,Everton,Chelsea,5.363636363636363,1.0256115245145994,"[1009.6578995563818, 1029.409846345154]",1009.6578995563818,1029.409846345154
43313,20202021,12.0,2020-12-13T12:00:00Z,Southampton,Sheffield Utd,6.454545454545454,1.6177315851002823,"[1032.1977190919586, 942.5907654653903]",1032.1977190919586,942.5907654653903
45705,20202021,12.0,2020-12-13T12:00:00Z,Sheffield Utd,Southampton,1.2222222222222223,-1.2222516684495677,"[937.3169570879282, 1037.4715274694206]",937.3169570879282,1037.4715274694206
48100,20202021,12.0,2020-12-13T14:15:00Z,Crystal Palace,Spurs,3.090909090909091,-0.20797193503890696,"[992.6316099857901, 1049.1820181115993]",992.6316099857901,1049.1820181115993
16992,20202021,12.0,2020-12-13T14:15:00Z,Spurs,Crystal Palace,3.1818181818181817,-0.15862859665676673,"[1045.3300703288728, 996.4835577685167]",1045.3300703288728,996.4835577685167
