code,link,date,season,name,dayofweek,comp,round,venue,result,team,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,name_link,assisted_shots,crosses_into_penalty_area,pass_xa,passes_completed_long,passes_completed_medium,passes_completed_short,passes_into_final_third,passes_into_penalty_area,passes_long,passes_medium,passes_pct_long,passes_pct_medium,passes_pct_short,passes_progressive_distance,passes_short,passes_total_distance,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,passes_blocked,passes_dead,passes_free_kicks,passes_live,passes_offsides,passes_switches,through_balls,throw_ins,gca_defense,gca_fouled,gca_passes_dead,gca_passes_live,gca_shots,gca_take_ons,sca_defense,sca_fouled,sca_passes_dead,sca_passes_live,sca_shots,sca_take_ons,blocked_passes,blocked_shots,challenge_tackles,challenge_tackles_pct,challenges,challenges_lost,clearances,errors,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,carries_distance,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,dispossessed,miscontrols,passes_received,progressive_passes_received,take_ons_tackled,take_ons_tackled_pct,take_ons_won_pct,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,aerials_lost,aerials_won,aerials_won_pct,ball_recoveries,cards_yellow_red,fouled,fouls,offsides,own_goals,pens_conceded,pens_won,scrape_datetime
972aeb2a,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,William Saliba,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,"('William Saliba', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,2023-08-18 00:19:30.577107
972aeb2a,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,William Saliba,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,Y,CB,90,0,1,0,0,0,0,0,0,132,0,0,0,0.0,0.0,0.0,2,1,127,130,97.7,7,114,0,0,0,Match Report,"('William Saliba', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",1,0,0.0,8,61,58,4,1,8,61,100.0,100.0,96.7,834,60,2180,0,0,0,0,0,1,2,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,489,0,0,316,0,0,112,0,0,,,3,1,37,7,132,92,0,1,100.0,5,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
da7b447d,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Davinson Sánchez,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,N,CB,77,0,0,0,0,1,0,1,0,83,0,1,3,0.1,0.1,0.0,1,0,68,75,90.7,2,68,0,0,0,Match Report,"('Davinson Sánchez', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.0,3,27,37,13,0,6,29,50.0,93.1,97.4,377,38,1045,0,0,0,0,0,0,2,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,,0,0,2,0,0,0,1,0,0,238,2,0,80,0,1,66,0,0,,,14,1,24,8,83,45,1,3,75.0,4,0,1,2,0,0,0,0,2023-08-18 00:19:30.577107
6a713852,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Robert Sánchez,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,Y,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,29,35,82.9,0,26,0,0,0,Match Report,"('Robert Sánchez', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",0,0,0.0,5,13,11,0,0,10,14,50.0,92.9,100.0,494,11,680,0,0,0,0,0,0,8,2,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,104,0,0,51,0,0,20,0,0,,,0,0,36,30,36,0,0,0,,2,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
dbf053da,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Jadon Sancho,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,N,LM,23,0,0,0,0,0,0,0,0,20,0,1,1,0.0,0.0,0.1,2,0,11,16,68.8,2,13,5,2,0,Match Report,"('Jadon Sancho', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",1,0,0.1,0,4,7,0,2,0,7,,57.1,87.5,63,8,141,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1,1,0,0,0,0,1,0,0,105,1,3,80,0,0,12,3,1,50.0,0.0,9,4,5,3,20,7,0,0,,4,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
9744ff80,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Pablo Sarabia,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,Y,FW,62,0,0,0,0,1,0,0,0,26,0,0,2,0.1,0.1,0.7,4,0,12,17,70.6,2,17,1,0,0,Match Report,"('Pablo Sarabia', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",3,0,0.3,0,3,7,1,2,0,5,,60.0,77.8,52,9,124,0,0,0,0,0,0,1,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0.0,1,1,1,0,0,0,0,0,0,32,1,1,14,2,1,19,5,0,,,12,3,4,1,26,11,0,0,,1,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
52afb588,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Kevin Schade,Sun,Premier League,Matchweek 1,Home,D 2–2,Brentford,Tottenham,N,FW,19,0,0,0,0,1,0,0,0,5,0,0,0,0.3,0.3,0.0,0,0,0,1,0.0,0,3,0,0,0,Match Report,"('Kevin Schade', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,3,4,2,0,,,5,2,0,0,5,0,0,1,100.0,0,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
c8aa95da,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Fabian Schär,Sat,Premier League,Matchweek 1,Home,W 5–1,Newcastle Utd,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,57,0,2,1,0.0,0.0,0.0,0,0,43,49,87.8,0,43,0,0,0,Match Report,"('Fabian Schär', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",0,0,0.0,4,27,11,1,0,9,28,44.4,96.4,100.0,278,11,853,0,0,0,0,0,0,2,2,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,5,0,0,0,2,0,0,155,0,0,76,0,0,43,0,0,,,0,0,32,9,57,25,0,1,100.0,3,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
3312f911,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Jeffrey Schlupp,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,Y,LW,90,0,0,0,0,2,1,0,0,40,4,0,0,0.1,0.1,0.0,4,0,17,28,60.7,3,30,0,4,3,Match Report,"('Jeffrey Schlupp', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",2,0,0.1,0,6,9,2,0,4,7,0.0,85.7,64.3,44,14,207,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,100.0,2,0,0,0,1,2,4,1,1,153,4,0,73,2,3,30,4,1,25.0,75.0,15,2,7,1,40,19,0,1,100.0,7,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
d04b94db,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Nélson Semedo,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,63,4,3,2,0.0,0.0,0.0,4,0,44,51,86.3,4,41,4,3,1,Match Report,"('Nélson Semedo', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",1,1,0.1,1,22,20,5,2,1,26,100.0,84.6,90.9,315,22,684,0,0,0,0,1,1,7,1,44,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,100.0,2,0,3,0,0,4,7,0,2,169,3,0,90,0,5,34,1,1,33.3,33.3,12,1,29,6,63,23,1,0,0.0,10,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
efd2ec23,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Antoine Semenyo,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,N,RW,16,0,0,0,0,2,0,0,0,14,0,0,0,0.1,0.1,0.0,1,1,10,11,90.9,1,13,1,1,1,Match Report,"('Antoine Semenyo', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",0,0,0.0,0,6,4,1,0,0,6,,100.0,100.0,17,4,166,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,88,0,0,30,1,0,12,5,0,0.0,100.0,12,0,0,0,14,2,0,0,,2,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
35141f4c,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Marcos Senesi,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,CB,59,0,0,0,0,0,0,0,0,62,2,1,1,0.0,0.0,0.0,0,0,44,52,84.6,3,40,0,0,0,Match Report,"('Marcos Senesi', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",0,0,0.0,12,21,10,5,1,18,23,66.7,91.3,100.0,327,10,1012,0,0,0,0,0,0,1,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.3,3,2,3,0,0,2,3,0,1,153,0,0,105,1,1,43,0,0,,,0,0,34,8,62,28,2,1,33.3,7,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
9c94165b,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Luke Shaw,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,Y,LB,90,0,0,0,0,0,0,1,0,87,2,2,4,0.0,0.0,0.0,0,0,55,67,82.1,9,41,0,0,0,Match Report,"('Luke Shaw', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",0,0,0.0,2,20,31,5,1,5,22,40.0,90.9,83.8,226,37,800,2,0,1,0,1,1,14,2,53,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,100.0,2,0,7,0,0,1,4,1,2,177,2,0,116,1,3,41,3,0,,,16,4,30,15,87,41,0,0,,4,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
3eb22ec9,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Bernardo Silva,Sun,Community Shield,FA Community Shield,Neutral,D 1 (1)–1 (4),Manchester City,Arsenal,Y,AM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,"('Bernardo Silva', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,3,,,,,2023-08-18 00:19:30.577107
3eb22ec9,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Bernardo Silva,Fri,Premier League,Matchweek 1,Away,W 3–0,Manchester City,Burnley,Y,"CM,RW",90,0,0,0,0,0,0,0,0,75,1,0,0,0.0,0.0,0.0,0,0,61,70,87.1,3,58,2,1,0,Match Report,"('Bernardo Silva', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,5,13,40,6,0,5,19,100.0,68.4,95.2,149,42,830,0,0,0,0,3,0,3,2,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,1,0,0,1,0,1,1,0,0,327,1,0,119,0,0,59,3,1,100.0,0.0,15,0,10,1,75,50,1,0,0.0,4,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
e7aa9d7c,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Fábio Silva,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,N,FW,14,0,0,0,0,3,2,0,0,12,1,1,0,0.3,0.3,0.1,1,0,5,5,100.0,0,3,0,0,0,Match Report,"('Fábio Silva', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",1,0,0.0,0,2,1,0,0,0,2,,100.0,100.0,6,1,60,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,2,1,1,42,0,0,0,1,1,3,0,0,,,8,4,2,0,12,3,0,0,,2,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
86e7deaf,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Thiago Silva,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,128,1,1,2,0.0,0.0,0.1,1,0,111,118,94.1,6,98,0,0,0,Match Report,"('Thiago Silva', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",1,0,0.1,13,46,49,5,0,14,48,92.9,95.8,92.5,899,53,2037,0,0,0,0,0,0,4,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,25.0,4,3,6,0,0,1,2,0,0,334,0,0,143,0,1,96,1,0,,,4,4,52,12,128,72,1,3,75.0,10,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
6250083a,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Oliver Skipp,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,Y,DM,74,0,0,0,0,0,0,1,0,47,1,0,2,0.0,0.0,0.0,0,0,37,39,94.9,3,33,0,0,0,Match Report,"('Oliver Skipp', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.0,0,9,26,7,0,0,10,,90.0,100.0,87,26,426,0,0,0,0,0,1,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,1,1,0,101,0,0,49,0,3,36,4,0,,,17,2,4,0,47,26,3,0,0.0,1,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
e77dc3b2,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Dominic Solanke,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,FW,90,1,0,0,0,3,2,0,0,29,1,0,0,1.0,1.0,0.1,5,1,12,16,75.0,2,24,2,3,1,Match Report,"('Dominic Solanke', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",2,0,0.1,1,1,10,0,1,1,2,100.0,50.0,90.9,39,11,154,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,100.0,1,0,0,0,0,0,1,1,0,117,0,0,52,4,4,24,6,2,66.7,33.3,20,10,2,0,29,8,6,0,0.0,2,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
6613c819,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Tomáš Souček,Sat,Premier League,Matchweek 1,Away,D 1–1,West Ham,Bournemouth,Y,DM,90,0,1,0,0,2,0,0,0,44,5,0,0,0.4,0.4,0.0,2,1,17,28,60.7,2,12,1,0,0,Match Report,"('Tomáš Souček', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",1,0,0.0,1,3,8,2,0,1,6,100.0,50.0,66.7,74,12,180,0,0,0,0,0,1,1,0,26,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,50.0,2,1,7,0,0,0,5,5,5,51,0,0,31,0,0,14,1,0,,,7,3,17,8,44,20,0,6,100.0,3,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
6a8a7af8,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Vinicius Souza,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,N,"RM,CM",11,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,1,0,3,5,60.0,1,4,0,0,0,Match Report,"('Vinicius Souza', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,0,2,1,0,0,0,3,,66.7,50.0,23,2,49,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,2,1,0,24,0,0,7,1,0,5,0,0,,,2,0,1,0,8,5,0,1,100.0,1,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
28300a16,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Jason Steele,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,Y,GK,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,39,39,100.0,0,28,0,0,0,Match Report,"('Jason Steele', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",0,0,0.0,5,17,17,0,0,5,17,100.0,100.0,100.0,538,17,748,0,0,0,0,0,0,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,97,0,0,55,0,0,26,0,0,,,0,0,42,35,42,0,0,0,,2,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
b400bde0,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Raheem Sterling,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,Y,AM,80,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.1,5,1,24,32,75.0,5,31,5,3,0,Match Report,"('Raheem Sterling', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",1,2,0.1,2,7,15,0,4,3,10,66.7,70.0,88.2,110,17,389,0,0,0,0,5,1,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,50.0,2,1,0,0,1,1,2,0,2,236,4,2,141,4,1,29,12,2,66.7,0.0,29,4,1,0,39,9,0,0,,3,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
934e1968,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Dominik Szoboszlai,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,Y,"RM,LW",90,0,0,0,0,1,0,0,0,56,1,1,5,0.0,0.0,0.3,2,0,33,42,78.6,2,27,1,1,0,Match Report,"('Dominik Szoboszlai', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",3,0,0.1,2,8,20,1,0,3,11,66.7,72.7,80.0,106,25,435,2,2,0,0,3,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0.0,3,3,1,0,0,1,2,0,1,109,2,2,40,0,2,34,8,1,100.0,0.0,24,4,10,2,56,24,0,0,,8,0,1,3,1,0,0,0,2023-08-18 00:19:30.577107
15ea812b,https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,2023-08-12,20232024,James Tarkowski,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Fulham,Y*,CB,90,0,0,0,0,1,0,0,0,46,0,4,1,0.0,0.0,0.0,0,0,27,36,75.0,5,32,0,0,0,Match Report,"('James Tarkowski', 'https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League')",0,0,0.0,7,15,5,4,1,13,15,53.8,100.0,83.3,221,6,676,0,0,0,0,0,0,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,3,0,0,0,4,0,0,120,0,0,37,0,0,29,2,0,,,3,3,16,6,46,27,1,2,66.7,3,0,0,3,0,0,0,0,2023-08-18 00:19:30.577107
77d7c96f,https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,2023-08-12,20232024,Kenny Tete,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,RB,90,0,0,0,0,0,0,1,0,84,1,2,1,0.0,0.0,0.1,3,0,58,72,80.6,6,52,2,3,1,Match Report,"('Kenny Tete', 'https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League')",1,1,0.0,4,17,35,2,1,7,22,57.1,77.3,89.7,309,39,851,0,0,0,0,2,2,13,2,59,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0.0,1,1,6,0,0,0,3,1,1,197,2,0,84,1,0,51,4,1,33.3,33.3,12,0,41,7,84,33,0,0,,4,0,1,2,0,0,0,0,2023-08-18 00:19:30.577107
56f7a928,https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League,2023-08-12,20232024,Youri Tielemans,Sat,Premier League,Matchweek 1,Away,L 1–5,Aston Villa,Newcastle Utd,N,"CM,LW",45,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.1,1,0,21,24,87.5,4,18,1,1,0,Match Report,"('Youri Tielemans', 'https://fbref.com//en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League')",1,0,0.1,2,4,13,2,0,2,5,100.0,80.0,100.0,62,13,299,0,0,0,0,0,1,1,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,77,1,0,51,0,0,24,3,1,100.0,0.0,9,1,5,0,25,11,0,0,,1,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
41034650,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Jurriën Timber,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,Y,LB,75,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report,"('Jurriën Timber', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,2023-08-18 00:19:30.577107
41034650,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Jurriën Timber,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,Y,LB,49,0,0,0,0,0,0,1,0,51,1,0,0,0.0,0.0,0.0,0,0,44,49,89.8,7,39,0,0,0,Match Report,"('Jurriën Timber', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",0,0,0.0,0,23,21,9,0,0,26,,88.5,95.5,152,22,654,0,0,0,0,0,0,5,1,44,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,1,127,2,0,86,0,0,39,3,0,,,5,0,8,0,51,38,0,1,100.0,2,0,0,2,1,0,0,0,2023-08-18 00:19:30.577107
b3af9be1,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Takehiro Tomiyasu,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('Takehiro Tomiyasu', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-18 00:19:30.577107
b3af9be1,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Takehiro Tomiyasu,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,N,LB,41,0,0,0,0,1,1,0,0,48,0,1,0,0.0,0.0,0.0,0,0,37,43,86.0,3,39,0,0,0,Match Report,"('Takehiro Tomiyasu', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",0,0,0.0,1,18,18,4,0,3,20,33.3,90.0,90.0,131,20,572,0,0,0,0,0,0,2,1,41,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,1,0,0,176,1,0,106,0,0,38,1,0,,,4,1,13,2,48,31,2,2,50.0,1,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
